app_name,user_name,rating,review,thumbs_up,date,casefolded_review,tokenize_review,review_tanpa_tanda_baca,review_tanpa_spasi,normalized_review,review_tanpa_stopwords,stemmed_review,cleaned_review
Duolingo,LEVI FAHLEVI,1,aplikasi untuk membantu belajar dengan unsur iklan judi online yang sangat mantap. mengajarkan kelebihan dari melakukan judi online melalui iklan yang ada dalam aplikasi,0,10/10/2025,aplikasi untuk membantu belajar dengan unsur iklan judi online yang sangat mantap. mengajarkan kelebihan dari melakukan judi online melalui iklan yang ada dalam aplikasi,"['aplikasi', 'untuk', 'membantu', 'belajar', 'dengan', 'unsur', 'iklan', 'judi', 'online', 'yang', 'sangat', 'mantap', '.', 'mengajarkan', 'kelebihan', 'dari', 'melakukan', 'judi', 'online', 'melalui', 'iklan', 'yang', 'ada', 'dalam', 'aplikasi']","['aplikasi', 'untuk', 'membantu', 'belajar', 'dengan', 'unsur', 'iklan', 'judi', 'online', 'yang', 'sangat', 'mantap', '', 'mengajarkan', 'kelebihan', 'dari', 'melakukan', 'judi', 'online', 'melalui', 'iklan', 'yang', 'ada', 'dalam', 'aplikasi']","['aplikasi', 'untuk', 'membantu', 'belajar', 'dengan', 'unsur', 'iklan', 'judi', 'online', 'yang', 'sangat', 'mantap', '', 'mengajarkan', 'kelebihan', 'dari', 'melakukan', 'judi', 'online', 'melalui', 'iklan', 'yang', 'ada', 'dalam', 'aplikasi']","['aplikasi', 'untuk', 'membantu', 'belajar', 'dengan', 'unsur', 'iklan', 'judi', 'online', 'yang', 'sangat', 'mantap', '', 'mengajarkan', 'kelebihan', 'dari', 'melakukan', 'judi', 'online', 'melalui', 'iklan', 'yang', 'ada', 'dalam', 'aplikasi']","['aplikasi', 'membantu', 'belajar', 'unsur', 'iklan', 'judi', 'online', 'mantap', '', 'mengajarkan', 'kelebihan', 'judi', 'online', 'iklan', 'aplikasi']","['aplikasi', 'bantu', 'ajar', 'unsur', 'iklan', 'judi', 'online', 'mantap', '', 'ajar', 'lebih', 'judi', 'online', 'iklan', 'aplikasi']","['aplikasi', 'bantu', 'ajar', 'unsur', 'iklan', 'judi', 'online', 'mantap', 'ajar', 'lebih', 'judi', 'online', 'iklan', 'aplikasi']"
Duolingo,Manggar eka Rahayu,5,menyenangkan dan mudah,0,10/10/2025,menyenangkan dan mudah,"['menyenangkan', 'dan', 'mudah']","['menyenangkan', 'dan', 'mudah']","['menyenangkan', 'dan', 'mudah']","['menyenangkan', 'dan', 'mudah']","['menyenangkan', 'mudah']","['senang', 'mudah']","['senang', 'mudah']"
Duolingo,Helend Azira Rahman,5,karena aku jadi bisa bahasa inggris. n. a. n a. b.,0,10/10/2025,keren aku jadi bisa bahasa inggris. n. a. n a. b.,"['keren', 'aku', 'jadi', 'bisa', 'bahasa', 'inggris', '.', 'n.', 'a.', 'n', 'a.', 'b', '.']","['keren', 'aku', 'jadi', 'bisa', 'bahasa', 'inggris', '', 'n', 'a', 'n', 'a', 'b', '']","['keren', 'aku', 'jadi', 'bisa', 'bahasa', 'inggris', '', 'n', 'a', 'n', 'a', 'b', '']","['keren', 'aku', 'jadi', 'bisa', 'bahasa', 'inggris', '', 'n', 'a', 'n', 'a', 'b', '']","['keren', 'bahasa', 'inggris', '', 'n', 'a', 'n', 'a', 'b', '']","['keren', 'bahasa', 'inggris', '', 'n', 'a', 'n', 'a', 'b', '']","['keren', 'bahasa', 'inggris']"
Duolingo,Joardi Silaban,5,bagus aplikasi nya,0,10/10/2025,bagus aplikasinya,"['bagus', 'aplikasinya']","['bagus', 'aplikasinya']","['bagus', 'aplikasinya']","['bagus', 'aplikasi']","['bagus', 'aplikasi']","['bagus', 'aplikasi']","['bagus', 'aplikasi']"
Duolingo,khansa,4,"keren dan aku jadi jago bahasa, tapi tolong bisa di jadiin bahasa Indonesia gak soalnya aku pengen belajar bahasa China tapi tulisan yang di suruh nya bahasa Inggris",0,10/10/2025,"keren dan aku jadi jago bahasa, tapi tolong bisa di jadiin bahasa indonesia gak soalnya aku pengen belajar bahasa china tapi tulisan yang di suruhnya bahasa inggris","['keren', 'dan', 'aku', 'jadi', 'jago', 'bahasa', ',', 'tapi', 'tolong', 'bisa', 'di', 'jadiin', 'bahasa', 'indonesia', 'gak', 'soalnya', 'aku', 'pengen', 'belajar', 'bahasa', 'china', 'tapi', 'tulisan', 'yang', 'di', 'suruhnya', 'bahasa', 'inggris']","['keren', 'dan', 'aku', 'jadi', 'jago', 'bahasa', '', 'tapi', 'tolong', 'bisa', 'di', 'jadiin', 'bahasa', 'indonesia', 'gak', 'soalnya', 'aku', 'pengen', 'belajar', 'bahasa', 'china', 'tapi', 'tulisan', 'yang', 'di', 'suruhnya', 'bahasa', 'inggris']","['keren', 'dan', 'aku', 'jadi', 'jago', 'bahasa', '', 'tapi', 'tolong', 'bisa', 'di', 'jadiin', 'bahasa', 'indonesia', 'gak', 'soalnya', 'aku', 'pengen', 'belajar', 'bahasa', 'china', 'tapi', 'tulisan', 'yang', 'di', 'suruhnya', 'bahasa', 'inggris']","['keren', 'dan', 'aku', 'jadi', 'jago', 'bahasa', '', 'tapi', 'tolong', 'bisa', 'di', 'jadikan', 'bahasa', 'indonesia', 'tidak', 'soalnya', 'aku', 'pengen', 'belajar', 'bahasa', 'china', 'tapi', 'tulisan', 'yang', 'di', 'suruhnya', 'bahasa', 'inggris']","['keren', 'jago', 'bahasa', '', 'tolong', 'jadikan', 'bahasa', 'indonesia', 'pengen', 'belajar', 'bahasa', 'china', 'tulisan', 'suruhnya', 'bahasa', 'inggris']","['keren', 'jago', 'bahasa', '', 'tolong', 'jadi', 'bahasa', 'indonesia', 'ken', 'ajar', 'bahasa', 'china', 'tulis', 'suruh', 'bahasa', 'inggris']","['keren', 'jago', 'bahasa', 'tolong', 'jadi', 'bahasa', 'indonesia', 'ken', 'ajar', 'bahasa', 'china', 'tulis', 'suruh', 'bahasa', 'inggris']"
Duolingo,Abudazr Habsyi,5,cukup baik,0,10/10/2025,cukup baik,"['cukup', 'baik']","['cukup', 'baik']","['cukup', 'baik']","['cukup', 'baik']",[],[],[]
Duolingo,Mita ayu Lestari,5,saya sangat menyukai aplikasi ini,0,10/10/2025,saya sangat menyukai aplikasi ini,"['saya', 'sangat', 'menyukai', 'aplikasi', 'ini']","['saya', 'sangat', 'menyukai', 'aplikasi', 'ini']","['saya', 'sangat', 'menyukai', 'aplikasi', 'ini']","['saya', 'sangat', 'menyukai', 'aplikasi', 'ini']","['menyukai', 'aplikasi']","['suka', 'aplikasi']","['suka', 'aplikasi']"
Duolingo,Lovey meyyy,5,sangat bermanfaat buat yang mau belajar bahasa,0,10/10/2025,sangat bermanfaat buat yang mau belajar bahasa,"['sangat', 'bermanfaat', 'buat', 'yang', 'mau', 'belajar', 'bahasa']","['sangat', 'bermanfaat', 'buat', 'yang', 'mau', 'belajar', 'bahasa']","['sangat', 'bermanfaat', 'buat', 'yang', 'mau', 'belajar', 'bahasa']","['sangat', 'bermanfaat', 'buat', 'yang', 'mau', 'belajar', 'bahasa']","['bermanfaat', 'belajar', 'bahasa']","['manfaat', 'ajar', 'bahasa']","['manfaat', 'ajar', 'bahasa']"
Duolingo,Ana Sari,5,seru banget,0,10/10/2025,seru banget,"['seru', 'banget']","['seru', 'banget']","['seru', 'banget']","['seru', 'banget']","['seru', 'banget']","['seru', 'banget']","['seru', 'banget']"
Duolingo,Widya Nadira,5,sangat seru jadi semangat belajar deh,0,10/10/2025,sangat seru jadi semangat belajar deh,"['sangat', 'seru', 'jadi', 'semangat', 'belajar', 'deh']","['sangat', 'seru', 'jadi', 'semangat', 'belajar', 'deh']","['sangat', 'seru', 'jadi', 'semangat', 'belajar', 'deh']","['sangat', 'seru', 'jadi', 'semangat', 'belajar', 'deh']","['seru', 'semangat', 'belajar', 'deh']","['seru', 'semangat', 'ajar', 'deh']","['seru', 'semangat', 'ajar']"
Duolingo,Fitri ari Murti,5,aplikasi sungguh bagus dan saya pendapat kan limu,0,10/10/2025,aplikasi sungguh bagus dan saya pendapatkan limu,"['aplikasi', 'sungguh', 'bagus', 'dan', 'saya', 'pendapatkan', 'limu']","['aplikasi', 'sungguh', 'bagus', 'dan', 'saya', 'pendapatkan', 'limu']","['aplikasi', 'sungguh', 'bagus', 'dan', 'saya', 'pendapatkan', 'limu']","['aplikasi', 'sungguh', 'bagus', 'dan', 'saya', 'pendapatkan', 'limu']","['aplikasi', 'sungguh', 'bagus', 'pendapatkan', 'limu']","['aplikasi', 'sungguh', 'bagus', 'dapat', 'limu']","['aplikasi', 'sungguh', 'bagus', 'dapat', 'limu']"
Duolingo,Dwi Nurma,5,bagus bangettt ak jadi bisa ngerjain tugas tanpa pakai bukuu👍💪,0,10/10/2025,bagus bangettt ak jadi bisa ngerjain tugas tanpa pakai bukuu👍💪,"['bagus', 'bangettt', 'ak', 'jadi', 'bisa', 'ngerjain', 'tugas', 'tanpa', 'pakai', 'bukuu👍💪']","['bagus', 'bangettt', 'ak', 'jadi', 'bisa', 'ngerjain', 'tugas', 'tanpa', 'pakai', 'bukuu👍💪']","['bagus', 'bangettt', 'ak', 'jadi', 'bisa', 'ngerjain', 'tugas', 'tanpa', 'pakai', 'bukuu👍💪']","['bagus', 'banget', 'saya', 'jadi', 'bisa', 'ngerjain', 'tugas', 'tanpa', 'pakai', 'bukuu👍💪']","['bagus', 'banget', 'ngerjain', 'tugas', 'pakai', 'bukuu👍💪']","['bagus', 'banget', 'ngerjain', 'tugas', 'pakai', 'bukuu']","['bagus', 'banget', 'ngerjain', 'tugas', 'pakai', 'bukuu']"
Duolingo,Vernonvinix Tila Animatrix D'Lavega HelvetiasZ,5,"Seru!, aplikasi ini membuat saya bisa berbahasa China🗿😭💀😏",0,10/10/2025,"seru!, aplikasi ini membuat saya bisa berbahasa china🗿😭💀😏","['seru', '!', ',', 'aplikasi', 'ini', 'membuat', 'saya', 'bisa', 'berbahasa', 'china🗿😭💀😏']","['seru', '', '', 'aplikasi', 'ini', 'membuat', 'saya', 'bisa', 'berbahasa', 'china🗿😭💀😏']","['seru', '', '', 'aplikasi', 'ini', 'membuat', 'saya', 'bisa', 'berbahasa', 'china🗿😭💀😏']","['seru', '', '', 'aplikasi', 'ini', 'membuat', 'saya', 'bisa', 'berbahasa', 'china🗿😭💀😏']","['seru', '', '', 'aplikasi', 'berbahasa', 'china🗿😭💀😏']","['seru', '', '', 'aplikasi', 'bahasa', 'china']","['seru', 'aplikasi', 'bahasa', 'china']"
Duolingo,keisha naufal,5,"wow keren banget bisa belajar bahasa mendengar dan berbicara menulis, itu sa ngat keren aku harap bisa belajar bahasa Jepang dengan mudah😊",0,10/10/2025,"wow keren banget bisa belajar bahasa mendengar dan berbicara menulis, itu sangat keren aku harap bisa belajar bahasa jepang dengan mudah😊","['wow', 'keren', 'banget', 'bisa', 'belajar', 'bahasa', 'mendengar', 'dan', 'berbicara', 'menulis', ',', 'itu', 'sangat', 'keren', 'aku', 'harap', 'bisa', 'belajar', 'bahasa', 'jepang', 'dengan', 'mudah😊']","['wow', 'keren', 'banget', 'bisa', 'belajar', 'bahasa', 'mendengar', 'dan', 'berbicara', 'menulis', '', 'itu', 'sangat', 'keren', 'aku', 'harap', 'bisa', 'belajar', 'bahasa', 'jepang', 'dengan', 'mudah😊']","['wow', 'keren', 'banget', 'bisa', 'belajar', 'bahasa', 'mendengar', 'dan', 'berbicara', 'menulis', '', 'itu', 'sangat', 'keren', 'aku', 'harap', 'bisa', 'belajar', 'bahasa', 'jepang', 'dengan', 'mudah😊']","['wow', 'keren', 'banget', 'bisa', 'belajar', 'bahasa', 'mendengar', 'dan', 'berbicara', 'menulis', '', 'itu', 'sangat', 'keren', 'aku', 'harap', 'bisa', 'belajar', 'bahasa', 'jepang', 'dengan', 'mudah😊']","['wow', 'keren', 'banget', 'belajar', 'bahasa', 'mendengar', 'berbicara', 'menulis', '', 'keren', 'harap', 'belajar', 'bahasa', 'jepang', 'mudah😊']","['wow', 'keren', 'banget', 'ajar', 'bahasa', 'dengar', 'bicara', 'tulis', '', 'keren', 'harap', 'ajar', 'bahasa', 'jepang', 'mudah']","['wow', 'keren', 'banget', 'ajar', 'bahasa', 'dengar', 'bicara', 'tulis', 'keren', 'harap', 'ajar', 'bahasa', 'jepang', 'mudah']"
Duolingo,Nesya Nesya,5,bagus untuk pendidikan atau sekolah,0,10/10/2025,bagus untuk pendidikan atau sekolah,"['bagus', 'untuk', 'pendidikan', 'atau', 'sekolah']","['bagus', 'untuk', 'pendidikan', 'atau', 'sekolah']","['bagus', 'untuk', 'pendidikan', 'atau', 'sekolah']","['bagus', 'untuk', 'pendidikan', 'atau', 'sekolah']","['bagus', 'pendidikan', 'sekolah']","['bagus', 'didik', 'sekolah']","['bagus', 'didik', 'sekolah']"
Duolingo,Huda Maulidi,5,bagus dan membuat cepat belajar bahasa Inggris,0,10/10/2025,bagus dan membuat cepat belajar bahasa inggris,"['bagus', 'dan', 'membuat', 'cepat', 'belajar', 'bahasa', 'inggris']","['bagus', 'dan', 'membuat', 'cepat', 'belajar', 'bahasa', 'inggris']","['bagus', 'dan', 'membuat', 'cepat', 'belajar', 'bahasa', 'inggris']","['bagus', 'dan', 'membuat', 'cepat', 'belajar', 'bahasa', 'inggris']","['bagus', 'cepat', 'belajar', 'bahasa', 'inggris']","['bagus', 'cepat', 'ajar', 'bahasa', 'inggris']","['bagus', 'cepat', 'ajar', 'bahasa', 'inggris']"
Duolingo,Dary Azzalfa,5,aku jadi bisa belajar bahasa asing tanpa membayar,0,10/10/2025,aku jadi bisa belajar bahasa asing tanpa membayar,"['aku', 'jadi', 'bisa', 'belajar', 'bahasa', 'asing', 'tanpa', 'membayar']","['aku', 'jadi', 'bisa', 'belajar', 'bahasa', 'asing', 'tanpa', 'membayar']","['aku', 'jadi', 'bisa', 'belajar', 'bahasa', 'asing', 'tanpa', 'membayar']","['aku', 'jadi', 'bisa', 'belajar', 'bahasa', 'asing', 'tanpa', 'membayar']","['belajar', 'bahasa', 'asing', 'membayar']","['ajar', 'bahasa', 'asing', 'bayar']","['ajar', 'bahasa', 'asing', 'bayar']"
Duolingo,Saferius Denil,5,bagus,0,10/10/2025,bagus,['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],['bagus'],['bagus']
Duolingo,Ulju Man,5,bisa membantu anda untuk belajar bahasa dan bisa mengetahui banyak hal,0,10/10/2025,bisa membantu anda untuk belajar bahasa dan bisa mengetahui banyak hal,"['bisa', 'membantu', 'anda', 'untuk', 'belajar', 'bahasa', 'dan', 'bisa', 'mengetahui', 'banyak', 'hal']","['bisa', 'membantu', 'anda', 'untuk', 'belajar', 'bahasa', 'dan', 'bisa', 'mengetahui', 'banyak', 'hal']","['bisa', 'membantu', 'anda', 'untuk', 'belajar', 'bahasa', 'dan', 'bisa', 'mengetahui', 'banyak', 'hal']","['bisa', 'membantu', 'anda', 'untuk', 'belajar', 'bahasa', 'dan', 'bisa', 'mengetahui', 'banyak', 'hal']","['membantu', 'belajar', 'bahasa']","['bantu', 'ajar', 'bahasa']","['bantu', 'ajar', 'bahasa']"
Duolingo,Indah Ika sari,5,jadi saya sudah mulai bahasa Spanyol,0,10/10/2025,jadi saya sudah mulai bahasa spanyol,"['jadi', 'saya', 'sudah', 'mulai', 'bahasa', 'spanyol']","['jadi', 'saya', 'sudah', 'mulai', 'bahasa', 'spanyol']","['jadi', 'saya', 'sudah', 'mulai', 'bahasa', 'spanyol']","['jadi', 'saya', 'sudah', 'mulai', 'bahasa', 'spanyol']","['bahasa', 'spanyol']","['bahasa', 'spanyol']","['bahasa', 'spanyol']"
Duolingo,Dimas Febrian,5,aplikasi nya bagus banget membantu banget buat belajar bahasa,0,10/10/2025,aplikasinya bagus banget membantu banget buat belajar bahasa,"['aplikasinya', 'bagus', 'banget', 'membantu', 'banget', 'buat', 'belajar', 'bahasa']","['aplikasinya', 'bagus', 'banget', 'membantu', 'banget', 'buat', 'belajar', 'bahasa']","['aplikasinya', 'bagus', 'banget', 'membantu', 'banget', 'buat', 'belajar', 'bahasa']","['aplikasi', 'bagus', 'banget', 'membantu', 'banget', 'buat', 'belajar', 'bahasa']","['aplikasi', 'bagus', 'banget', 'membantu', 'banget', 'belajar', 'bahasa']","['aplikasi', 'bagus', 'banget', 'bantu', 'banget', 'ajar', 'bahasa']","['aplikasi', 'bagus', 'banget', 'bantu', 'banget', 'ajar', 'bahasa']"
Duolingo,La Ode Muhammad Valen Febryan,5,aplikasinya bagus saya bisa belajar banyak bahasa dan ada juga kursus musik dan matematika Bintang 5 lah untuk duolingo,0,10/10/2025,aplikasinya bagus saya bisa belajar banyak bahasa dan ada juga kursus musik dan matematika bintang 5 lah untuk duolingo,"['aplikasinya', 'bagus', 'saya', 'bisa', 'belajar', 'banyak', 'bahasa', 'dan', 'ada', 'juga', 'kursus', 'musik', 'dan', 'matematika', 'bintang', '5', 'lah', 'untuk', 'duolingo']","['aplikasinya', 'bagus', 'saya', 'bisa', 'belajar', 'banyak', 'bahasa', 'dan', 'ada', 'juga', 'kursus', 'musik', 'dan', 'matematika', 'bintang', '5', 'lah', 'untuk', 'duolingo']","['aplikasinya', 'bagus', 'saya', 'bisa', 'belajar', 'banyak', 'bahasa', 'dan', 'ada', 'juga', 'kursus', 'musik', 'dan', 'matematika', 'bintang', '5', 'lah', 'untuk', 'duolingo']","['aplikasi', 'bagus', 'saya', 'bisa', 'belajar', 'banyak', 'bahasa', 'dan', 'ada', 'juga', 'kursus', 'musik', 'dan', 'matematika', 'bintang', '5', 'lah', 'untuk', 'duolingo']","['aplikasi', 'bagus', 'belajar', 'bahasa', 'kursus', 'musik', 'matematika', 'bintang', '5', 'duolingo']","['aplikasi', 'bagus', 'ajar', 'bahasa', 'kursus', 'musik', 'matematika', 'bintang', '5', 'duolingo']","['aplikasi', 'bagus', 'ajar', 'bahasa', 'kursus', 'musik', 'matematika', 'bintang']"
Duolingo,Allisa Husna,5,kita bisa belajar bersama disini dengan asyik seru dan mudah memahaminyaaaa saya sangattt suka dengan aplikasi ini ayooo yang mau belajarrr disini aja,0,10/10/2025,kita bisa belajar bersama disini dengan asyik seru dan mudah memahaminyaaaa saya sangattt suka dengan aplikasi ini ayooo yang mau belajarrr disini aja,"['kita', 'bisa', 'belajar', 'bersama', 'disini', 'dengan', 'asyik', 'seru', 'dan', 'mudah', 'memahaminyaaaa', 'saya', 'sangattt', 'suka', 'dengan', 'aplikasi', 'ini', 'ayooo', 'yang', 'mau', 'belajarrr', 'disini', 'aja']","['kita', 'bisa', 'belajar', 'bersama', 'disini', 'dengan', 'asyik', 'seru', 'dan', 'mudah', 'memahaminyaaaa', 'saya', 'sangattt', 'suka', 'dengan', 'aplikasi', 'ini', 'ayooo', 'yang', 'mau', 'belajarrr', 'disini', 'aja']","['kita', 'bisa', 'belajar', 'bersama', 'disini', 'dengan', 'asyik', 'seru', 'dan', 'mudah', 'memahaminyaaaa', 'saya', 'sangattt', 'suka', 'dengan', 'aplikasi', 'ini', 'ayooo', 'yang', 'mau', 'belajarrr', 'disini', 'aja']","['kita', 'bisa', 'belajar', 'bersama', 'disini', 'dengan', 'asik', 'seru', 'dan', 'mudah', 'memahami', 'saya', 'sangat', 'suka', 'dengan', 'aplikasi', 'ini', 'ayo', 'yang', 'mau', 'belajar', 'disini', 'saja']","['belajar', 'asik', 'seru', 'mudah', 'memahami', 'suka', 'aplikasi', 'ayo', 'belajar']","['ajar', 'asik', 'seru', 'mudah', 'paham', 'suka', 'aplikasi', 'ayo', 'ajar']","['ajar', 'asik', 'seru', 'mudah', 'paham', 'suka', 'aplikasi', 'ayo', 'ajar']"
Duolingo,Vespera Nyx,5,mksy bantuannya duo :) lanjut setelah target pertama ak mw bljr bi arab :D,0,10/10/2025,mksy bantuannya duo :) lanjut setelah target pertama ak mw bljr bi arab :d,"['mksy', 'bantuannya', 'duo', ':', ')', 'lanjut', 'setelah', 'target', 'pertama', 'ak', 'mw', 'bljr', 'bi', 'arab', ':', 'd']","['mksy', 'bantuannya', 'duo', '', '', 'lanjut', 'setelah', 'target', 'pertama', 'ak', 'mw', 'bljr', 'bi', 'arab', '', 'd']","['mksy', 'bantuannya', 'duo', '', '', 'lanjut', 'setelah', 'target', 'pertama', 'ak', 'mw', 'bljr', 'bi', 'arab', '', 'd']","['makasih', 'bantuannya', 'duo', '', '', 'lanjut', 'setelah', 'target', 'pertama', 'saya', 'mau', 'belajar', 'bi', 'arab', '', 'd']","['makasih', 'bantuannya', 'duo', '', '', 'target', 'belajar', 'bi', 'arab', '', 'd']","['makasih', 'bantu', 'duo', '', '', 'target', 'ajar', 'bi', 'arab', '', 'd']","['makasih', 'bantu', 'duo', 'target', 'ajar', 'arab']"
Duolingo,Ishak Ishak,5,mudah di pahami,0,10/10/2025,mudah di pahami,"['mudah', 'di', 'pahami']","['mudah', 'di', 'pahami']","['mudah', 'di', 'pahami']","['mudah', 'di', 'pahami']","['mudah', 'pahami']","['mudah', 'paham']","['mudah', 'paham']"
Duolingo,Muhammad Aaron Adinata Kusumawanto,5,duolingo menyenangkan,0,10/10/2025,duolingo menyenangkan,"['duolingo', 'menyenangkan']","['duolingo', 'menyenangkan']","['duolingo', 'menyenangkan']","['duolingo', 'menyenangkan']","['duolingo', 'menyenangkan']","['duolingo', 'senang']",['senang']
Duolingo,Keyza zahra,5,ini bisa untuk menglatih anak belajar,0,10/10/2025,ini bisa untuk menglatih anak belajar,"['ini', 'bisa', 'untuk', 'menglatih', 'anak', 'belajar']","['ini', 'bisa', 'untuk', 'menglatih', 'anak', 'belajar']","['ini', 'bisa', 'untuk', 'menglatih', 'anak', 'belajar']","['ini', 'bisa', 'untuk', 'menglatih', 'anak', 'belajar']","['menglatih', 'anak', 'belajar']","['menglatih', 'anak', 'ajar']","['menglatih', 'anak', 'ajar']"
Duolingo,Lala,4,mana kelas caturnya?,0,10/10/2025,mana kelas caturnya?,"['mana', 'kelas', 'caturnya', '?']","['mana', 'kelas', 'caturnya', '']","['mana', 'kelas', 'caturnya', '']","['mana', 'kelas', 'caturnya', '']","['kelas', 'caturnya', '']","['kelas', 'catur', '']","['kelas', 'catur']"
Duolingo,Farah Agnia,5,waww ini aplikasi baguss aku suka belajar disini dan seruuu,0,10/10/2025,waww ini aplikasi baguss aku suka belajar disini dan seruuu,"['waww', 'ini', 'aplikasi', 'baguss', 'aku', 'suka', 'belajar', 'disini', 'dan', 'seruuu']","['waww', 'ini', 'aplikasi', 'baguss', 'aku', 'suka', 'belajar', 'disini', 'dan', 'seruuu']","['waww', 'ini', 'aplikasi', 'baguss', 'aku', 'suka', 'belajar', 'disini', 'dan', 'seruuu']","['waww', 'ini', 'aplikasi', 'bagus', 'aku', 'suka', 'belajar', 'disini', 'dan', 'seru']","['waww', 'aplikasi', 'bagus', 'suka', 'belajar', 'seru']","['waww', 'aplikasi', 'bagus', 'suka', 'ajar', 'seru']","['waww', 'aplikasi', 'bagus', 'suka', 'ajar', 'seru']"
Duolingo,Erlangga Satria,2,seru dan bisa bikin saya lancar bahasa Inggris seperti hari monday tuesday Wednesday tursday Saturday Sunday saya suka duolingo,0,10/10/2025,seru dan bisa bikin saya lancar bahasa inggris seperti hari monday tuesday wednesday tursday saturday sunday saya suka duolingo,"['seru', 'dan', 'bisa', 'bikin', 'saya', 'lancar', 'bahasa', 'inggris', 'seperti', 'hari', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'saya', 'suka', 'duolingo']","['seru', 'dan', 'bisa', 'bikin', 'saya', 'lancar', 'bahasa', 'inggris', 'seperti', 'hari', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'saya', 'suka', 'duolingo']","['seru', 'dan', 'bisa', 'bikin', 'saya', 'lancar', 'bahasa', 'inggris', 'seperti', 'hari', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'saya', 'suka', 'duolingo']","['seru', 'dan', 'bisa', 'bikin', 'saya', 'lancar', 'bahasa', 'inggris', 'seperti', 'hari', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'saya', 'suka', 'duolingo']","['seru', 'bikin', 'lancar', 'bahasa', 'inggris', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'suka', 'duolingo']","['seru', 'bikin', 'lancar', 'bahasa', 'inggris', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'suka', 'duolingo']","['seru', 'bikin', 'lancar', 'bahasa', 'inggris', 'monday', 'tuesday', 'wednesday', 'tursday', 'saturday', 'sunday', 'suka']"
Duolingo,Naya Inayah,5,puas bgt belajar di sini keren belajar sambil bermain,0,10/10/2025,puas bgt belajar di sini keren belajar sambil bermain,"['puas', 'bgt', 'belajar', 'di', 'sini', 'keren', 'belajar', 'sambil', 'bermain']","['puas', 'bgt', 'belajar', 'di', 'sini', 'keren', 'belajar', 'sambil', 'bermain']","['puas', 'bgt', 'belajar', 'di', 'sini', 'keren', 'belajar', 'sambil', 'bermain']","['puas', 'banget', 'belajar', 'di', 'sini', 'keren', 'belajar', 'sambil', 'bermain']","['puas', 'banget', 'belajar', 'keren', 'belajar', 'bermain']","['puas', 'banget', 'ajar', 'keren', 'ajar', 'main']","['puas', 'banget', 'ajar', 'keren', 'ajar', 'main']"
Duolingo,Etty Suharti,5,aku baru belajar 2 hari dan langsung tau bahasa sehari hari!!,0,10/10/2025,aku baru belajar 2 hari dan langsung tau bahasa sehari hari!!,"['aku', 'baru', 'belajar', '2', 'hari', 'dan', 'langsung', 'tau', 'bahasa', 'sehari', 'hari', '!', '!']","['aku', 'baru', 'belajar', '2', 'hari', 'dan', 'langsung', 'tau', 'bahasa', 'sehari', 'hari', '', '']","['aku', 'baru', 'belajar', '2', 'hari', 'dan', 'langsung', 'tau', 'bahasa', 'sehari', 'hari', '', '']","['aku', 'baru', 'belajar', '2', 'hari', 'dan', 'langsung', 'tau', 'bahasa', 'sehari', 'hari', '', '']","['belajar', '2', 'langsung', 'tau', 'bahasa', 'sehari', '', '']","['ajar', '2', 'langsung', 'tau', 'bahasa', 'hari', '', '']","['ajar', 'langsung', 'tau', 'bahasa', 'hari']"
