app_name,rating,review,preprocessed_text
HelloTalk,5,Bagus aplikasi hellotalk bisa ganti server china,bagus aplikasi ganti server china
HelloTalk,3,"apk nya bagus tapi saya g bisa nemuin temen pada seleb semua udh tua"" lagi 😭 mana apk nya berbayar jga 🥲",aplikasi bagus nemuin temen seleb tua aplikasi bayar jga
HelloTalk,4,seruu,seru
HelloTalk,5,gak tau kenapa kaya seru aja,tau kaya seru
HelloTalk,5,bgusss,bgusss
HelloTalk,5,applikasi nya sangat bagus dan mudah di paham mi😚,applikasi bagus mudah paham
HelloTalk,3,seandainya aplikasi ini gratis kek Whatsapp pasti seru,anda aplikasi gratis whatsapp seru
HelloTalk,1,"terlalu banyak iklan + gabisa akses sepuasnya karena rata"" semuanya premium",iklan tidak bisa akses puas premium
HelloTalk,5,aplikasi sabgat membantu menambah wawasan budaya antar begara,aplikasi sabgat bantu tambah wawas budaya begara
HelloTalk,5,bagus,bagus
HelloTalk,4,"Menarik dapat mengenal banyak teman disini, hanya saja biaya untuk VIP terbilang mahal",tarik kenal teman biaya vip bilang mahal
HelloTalk,5,waw,waw
HelloTalk,4,"apk nya uda bagus si ya keren , cumn gajelas bgt koneksi internet nya ,masuk apk jaringan slalu jelek ,tpi pas di apk lain lancar lancar aja ,mohon di perbaiki lgi ya kualitas jaringan nya ,apk nya udah bagus kok-! 🤗",aplikasi uda bagus keren cumn gajelas banget koneksi internet masuk aplikasi jaring slalu jelek sesuai aplikasi lancar lancar mohon baik lgi kualitas jaring aplikasi bagus
HelloTalk,5,"jujur ini baru pertama kali sy memakai aplikasi ini,dan dia sangat bagus,sy bisa berteman dengan orng asing dan bisa belajar bahasa apapun yg kita mau",jujur kali pakai aplikasi bagus teman orng asing ajar bahasa
HelloTalk,5,"sangat bagus karena aku bisa kenalan sama orang China seperti yang saya mau, aplikasi ini sungguh bagu👍",bagus kenal orang china aplikasi sungguh bagu
HelloTalk,5,good,bagus
HelloTalk,1,"udah ga bisa di download lagi, katanya penyimpanan penuh²⁰⁰, padahal masih ada ruang, emng butuh seberapa luas ruang buat download nih apk?? padahal dulu masih bisa sekarang ga bisa. apa harus se luas samudra baru bisa?? haha what a funny. download apk lain yg lebih gede aja bisa ini, tapi apk ini?? ga bisa. cape bgt udah ngulang 6 kali juga.",download simpan penuh ruang emng butuh luas ruang download aplikasi luas samudra haha what funny download aplikasi gede aplikasi cape banget ngulang kali
HelloTalk,1,"Teman saya membeli VIP seumur hidup di HelloTalk,dia juga menghabiskan banyak uang di aplikasi ini dengan membeli banyak koin , tetapi akunnya diblokir karena sekelompok pengguna melaporkannya secara bersamaan hanya karena tidak suka. HelloTalk tidak mengembalikan uang, padahal pembelian masih berlaku. Hati-hati membeli VIP di aplikasi ini — akun Anda bisa dihapus kapan saja tanpa alasan jelas, dan dana tidak dikembalikan.",teman beli vip umur hidup habis uang aplikasi beli koin akun blokir kelompok guna lapor sama suka kembali uang beli laku hatihati beli vip aplikasi akun hapus alas dana kembali
HelloTalk,5,keren sekali ini aplilasi. bisa mempertemukan kita dengan orang dari manca negara,keren aplilasi temu orang manca negara
HelloTalk,4,bagus baik,bagus
HelloTalk,5,aplikasinya sangat bagus saya suka,aplikasi bagus suka
HelloTalk,5,berguna banget sih sebab bisa ketemu temen trus bisa sambil belajar,guna banget ketemu temen trus ajar
HelloTalk,5,mntap,mntap
HelloTalk,5,"suka banget sama ini aplikasiii.. kerennn! bisa mengobrol dan belajar dengan banyak orang di luar negri, apa lagi banyak anak muda nya.. tapi kebanyakan vitur VIP nya.. apa apa harus bayar, jadi susah mau belajarr😣",suka banget aplikasiii kerennn obrol ajar orang negeri anak muda banyak vitur vip bayar susah belajarr
HelloTalk,5,bagus,bagus
HelloTalk,1,ga bisa daftar pake fb dn Google njir apaan bgt download mlh bgni,daftar pakai google njir banget download mlh bgni
HelloTalk,5,"seru,bisa dapet temen dari ngra lain",seru dapet temen ngra
HelloTalk,5,bagus ih inimah aplikasinya sangat berguna buat belajar,bagus inimah aplikasi guna ajar
HelloTalk,2,"ksh bntng 2 dlu soalnya hrs di byr dlu bru bsa krm pesan, ya kalo nggk di byr nggk bsa krm psn",ksh bntng dlu hrs byr dlu bru bsa krm pesan kalo nggk byr nggk bsa krm psn
HelloTalk,1,"aplikasi nya bagus dan high recommended buat temen temen yg mau belajar langsung sm native speaker tapi kecewa banget sm limit waktunya, dulunya gk begitu. ini kayak maksa bangt biar upgrade ke VIP",aplikasi bagus high recommended temen temen ajar langsung native speaker kecewa banget limit dulunya kayak maksa bangt biar upgrade vip
HelloTalk,5,aku banyak nemu teman luar negri bahkan aku sempat bertukar baha dengan teman ku yang di luar negri,nemu teman negeri tukar baha teman negeri
HelloTalk,5,lumayan lah buat aku yang susah dapat teman,lumayan susah teman
HelloTalk,4,good,bagus
HelloTalk,5,bagus,bagus
HelloTalk,1,"Selalu berbayar dan membosankan, gak bisa diganti atau dirubah",bayar bosan ganti rubah
HelloTalk,3,kok saya tidak bisa login mohon di perbaiki,login mohon baik
HelloTalk,5,is very good,very bagus
HelloTalk,5,cocok untuk belajar BHS asing,cocok ajar bahasa asing
HelloTalk,5,baik,
HelloTalk,4,bagus saya menyukainya,bagus suka
HelloTalk,5,"apk nya sebenernya sih,,udah bagus baguss banget,, tapi di aku banyak iklan,dan kalo mau translate kaya nya cuman 60 pesan doang,kalo mau semua pesan di translate harus VIP,boleh gak Semua pesan itu di translate tanpa batas?,,agar aku mudah berinteraksi dengan orang di luar negri tanpa garus bolak balik.......",aplikasi sebenernya bagus bagus banget iklan kalo translate kaya pesan doang kalo pesan translate vip pesan translate batas mudah interaksi orang negeri garus bolak
HelloTalk,5,aplikasi ya sangat bagus,aplikasi bagus
HelloTalk,5,good,bagus
HelloTalk,5,bagus untuk belajar dan berteman,bagus ajar teman
HelloTalk,1,knp apk nya pdhl di download udah mau selesai tapi ga bisa,aplikasi pdhl download selesai
HelloTalk,1,kalo mau karokean mikrofon nya ga nyala ga ada suara gmn mau nyanyi suaranya juga ga ada terus juga perbayar menurut ku kurang asik,kalo karokean mikrofon nyala suara gmn nyanyi suara bayar asik
HelloTalk,3,"bagus sih,tapi MB nya gede bngt",bagus gede banget
HelloTalk,5,mantep banget,mantep banget
HelloTalk,1,udah old player limit nya kaga di naikin anjirr,old player limit kaga naikin anjirr
HelloTalk,1,"sekarang malah banyak berbayarnya,bukan belajarnya",bayar ajar
HelloTalk,2,kenapa kok tiba-tiba tidak bisa mencari teman dengan orang luar hanya bisa dari negara sendiri,tibatiba cari teman orang negara
HelloTalk,5,seru banget bisa kenalan sama orang luar,seru banget kenal orang
HelloTalk,5,dapettt pacar luar negerii🤭,dapettt pacar negeri
HelloTalk,5,bagus banget,bagus banget
HelloTalk,5,seru seru seru-!!!!,seru seru seru
HelloTalk,1,apa apa harus bayar.,bayar
HelloTalk,5,senang sekali bisa berteman sama orang luar negri juga bagus lagi aplikasinya 😍,senang teman orang negeri bagus aplikasi
HelloTalk,4,"apk ini sebenarnya sangat bagus dan membantu untuk meningkatkan kita saat belajar bahasa asing serta menambah teman juga, tapi kenapa baru-baru ini aplikasinya tidak bisa mengirim voice chat dan gambar ya? pasti selalu loading atau gagal. tolong diperbaiki lagi aplikasinya🙏",aplikasi bagus bantu tingkat ajar bahasa asing tambah teman barubaru aplikasi kirim voice chat gambar loading gagal tolong baik aplikasi
HelloTalk,5,aplikasi pertemanan luar negri ini sangat bagus,aplikasi teman negeri bagus
HelloTalk,5,aku sukaaa tpi knapa harus ada fitur VIP ganggu bngt sumpah ga bsa liat siapa yang kunjungi kita terus terjemahkan an juga jadi harus ke google slu VIP shibal sekiyyaaaa,sukaaa knapa fitur vip ganggu banget sumpah bsa liat kunjung terjemah google slu vip shibal sekiyyaaaa
HelloTalk,3,"tdk bisa di download, orang udah hapus semua aplikasi juga tetap tidak bisaa... ini bagaimana dihhh",download orang hapus aplikasi bisaa dihhh
HelloTalk,3,"sebenernya aplikasinya bagus,bisa ketemu banyak temen dan belajar bayak bahasa baru, tapi sayangnya klo mau translate harus nonton video dulu mana videonya lama banget durasinya bisa sampe satu menit, klo gk mau nonton harus pake VIP bayarnya jga mahal menurut aku 1 bulan 150.000 klo setahun sekitar 900.000",sebenernya aplikasi bagus ketemu temen ajar bayak bahasa sayang translate nonton video video banget durasi sampe menit nonton pakai vip bayar jga mahal tahun
HelloTalk,3,maaf kasi bintang tiga ya GK bisa di download berapa kli ruangan full pdahal dah hapus semua ny,maaf kasi bintang download kli ruang full pdahal hapus
HelloTalk,5,sangat bagus,bagus
HelloTalk,4,tolong kasih diskon VIP buat yang satu bulan dong..pliiis 🥺 kalau sudah ada diskon tolong beri tahu saya ya..,tolong kasih diskon vip pliiis diskon tolong
HelloTalk,5,MANTULLL,mantap
HelloTalk,5,"Halo Tim Dukungan HelloTalk, Saya Kei. Saya sudah mengirimkan email berisi video verifikasi untuk akun saya yang ditangguhkan. Mohon periksa dan respons email saya. Saya sangat berharap akun saya bisa diaktifkan kembali. Terima kasih, Kei.",halo tim dukung kei kirim email isi video verifikasi akun tangguh mohon periksa respons email harap akun aktif terima kasih kei
HelloTalk,5,mantap saya jadi menambah wawasan,mantap tambah wawas
HelloTalk,4,sementara aku bintang 4 dulu karena apk ada bug yaitu adalah ketika saya mengirim kan video malah gagal terus padahal sinyal dan internet nya lancar,bintang aplikasi bug kirim video gagal sinyal internet lancar
HelloTalk,5,saya menyukai nya dan saya dapat berinteraksi dengan orang luar negeri,suka interaksi orang negeri
HelloTalk,5,saya suka,suka
HelloTalk,5,Bgus bet,bgus bet
HelloTalk,5,bagus di apk ini aku dapet pacar china,bagus aplikasi dapet pacar china
HelloTalk,5,Jujur Saya download aplikasi ini sangat berguna bukan hanya dapet teman tapi juga bisa sambil belajar bahasa bahasa asing rekomendasi banget karena banyak anak mudah yang seumuran sama saya dan yang paling seru saling ngobrol pake bahasa asing dan berteman sama orang dari berbagai negara,jujur download aplikasi guna dapet teman ajar bahasa bahasa asing rekomendasi banget anak mudah umur seru obrol pakai bahasa asing teman orang negara
HelloTalk,5,Bagus bangett apk nya gaada bug sama sekali,bagus banget aplikasi gaada bug
HelloTalk,5,aplikasi yang sangat bagus,aplikasi bagus
HelloTalk,5,bagus banget si,bagus banget
HelloTalk,4,sya mau nnya knp ya gbisa pkai google,sya nnya gbisa pkai google
HelloTalk,1,tidak dapat memperbarui aplikasi hello talk,baru aplikasi hello talk
HelloTalk,5,suka bangetttt berguna bangettt,suka bangetttt guna banget
HelloTalk,1,"kikir bet cok, buat akun lain gabisa",kikir bet cok akun tidak bisa
HelloTalk,1,masa w ga bisa buat akun,akun
HelloTalk,2,sy kasih bintang 2 soalnya blm nyoba hehe,kasih bintang nyoba hehe
HelloTalk,2,bagus si bagus tadi bayar,bagus bagus bayar
HelloTalk,5,bagus kok pengguna juga ramah ²,bagus guna ramah
HelloTalk,5,seruuuu dapet temen baru,seru dapet temen
HelloTalk,5,apk nya bagus tapi sering keluar sendiri ga tau knp,aplikasi bagus tau
HelloTalk,5,bagus,bagus
HelloTalk,5,bagus banget aplikasi nya,bagus banget aplikasi
HelloTalk,5,kerenn,keren
HelloTalk,5,saya mendapat teman china yang insya alloh tetap.,teman china insya alloh
HelloTalk,5,bagus,bagus
HelloTalk,1,kenapa ketika saya mencoba menambah kan teman dekat saya itu susah sekali mencari id nya bahkan ketika saya sudah mencari id nya dengan benar teman saya gak muncul di pencarian bahkan sudah pakai QR code tolong perbaiki 💔🥀,coba tambah teman susah cari cari teman muncul cari pakai code tolong baik
HelloTalk,1,ngga asik sumpah kenapa sih harus ada VIP? ngga enak tau mana bayarnya mahal banget sampe udah gua hapus 3x nih hapus download hapus download biar bisa ulang lagi,asik sumpah vip enak tau bayar mahal banget sampe hapus hapus download hapus download biar ulang
HelloTalk,3,Gk bisa didownload lagi knpa.awal2nya gk bisa udh coba lagi trus uninstall play store nya jadi Versi lama gitu trus baru bisa di download lagi nih aplikasi.,didownload knpaawal2nya coba trus uninstall play store versi gitu trus download aplikasi
HelloTalk,5,mantap dan seru,mantap seru
HelloTalk,4,secara keseluruhan fiturnya sudah baik walau kebanyakan fitur dibandingkan yg dulu. dan untuk japaneseAi nya kuharap cantumin romajinya pas percakapan.,fiturnya banyak fitur banding japaneseai harap cantumin romajinya sesuai cakap
HelloTalk,5,"rekomen banget sih buat belajar sama berteman sama orang luar, disini kebanyakan anak muda jadi mempermudahkan kita berteman dengan orang seumuran",rekomen banget ajar teman orang banyak anak muda mudah teman orang umur
HelloTalk,5,saya sudah membatalkan langganan karna tidak sengaja tapi knp masi VIP ya??tolongg di jawab!!!,batal langgan sengaja mas vip tolongg
HelloTalk,4,sangatttt membantuu ya kawan kawan,sangatttt membantuu kawan kawan
HelloTalk,5,applikasi nya bagus banget 😍,applikasi bagus banget
HelloTalk,1,akun ku kok tiba tiba ke blokir sih tidak bisa login lagi,akun blokir login
HelloTalk,3,apk nya bagus bisa dapet temen banyak tapi kenapa baru aku pakai seminggu malah di suruh bayar ya mana gak bisa masuk ke room orang lagi😔,aplikasi bagus dapet temen pakai minggu suruh bayar masuk room orang lagi
HelloTalk,1,nyari akun teman susah ntah apa salahnya buat sediakan search account,cari akun teman susah ntah salah sedia search account
HelloTalk,4,di install ulang ulang kenapa ya,install ulang ulang
HelloTalk,5,bagus,bagus
HelloTalk,4,boleh lah buat di dowlod,dowlod
HelloTalk,5,saran doang nih ht buat fitur cerita dong kaya STORYS GITUUUU KAYA DI IG,saran doang fitur cerita kaya storys gituuuu kaya
HelloTalk,5,"apk paling buagus gacor, bikin gw banyak punya temen orang luar 🤭👍",aplikasi buagus gacor bikin temen orang
HelloTalk,4,mayan lah,mayan
HelloTalk,5,kok akun ku ke band gimana nih,akun band gimana
HelloTalk,5,saya senang karna mendapatkan teman baru,senang teman
HelloTalk,3,kenapa saya tidak bisa menambahkan teman melalui QR code atau link? apa ini bug?,teman code link bug
HelloTalk,4,min ini aplikasi dah bagus cuman gw butuh satu doang yang kurang kurang banget yaitu tambahin fitur vidio di moment ama pas di room tambahin fitur kirim foto dan sticker yang bisa di edit sendiri pls lah😁😁🙏🙏,min aplikasi bagus butuh doang banget tambahin fitur vidio moment ama sesuai room tambahin fitur kirim foto sticker edit pls lah
HelloTalk,1,aplikasi aneh gak bisa ganti bahasa asal kecewa,aplikasi aneh ganti bahasa kecewa
HelloTalk,1,sepertinya bukan aplikasi pembelajaran bahasa tapi aplikasi cari jodoh,aplikasi ajar bahasa aplikasi cari jodoh
HelloTalk,5,tolong diperbaiki bug nya sedikit tapi aplikasi ini juga bermanfaat,tolong baik bug aplikasi manfaat
HelloTalk,5,bagus banget,bagus banget
HelloTalk,3,lumayan menyenangkan kita bisa belajar bahasa di seluruh negara,lumayan senang ajar bahasa negara
HelloTalk,4,"kenapa sih,banyak bener orang tua atau dewasa yang main di apk ini,coba apk ini khusus kan untuk umur dari 15 sampai 20 an gitu nah,kita ini anak muda khususkan anak muda,yang dewasa khususkan dewasa gimana sih !!!",orang tua dewasa main aplikasi coba aplikasi khusus umur gitu anak muda khusus anak muda dewasa khusus dewasa gimana
HelloTalk,5,"5 star untuk fitur chat nya. saya hanya pakai itu, untuk fitur yang lain saya kurang tau...",star fitur chat pakai fitur tau
HelloTalk,5,"saya beri bintang 5 karna apa? disini semua nya vip hadehhh duit cripyto gw abis lama""🤭😹",bintang vip hadehhh duit cripyto abis
HelloTalk,5,Very good,very bagus
HelloTalk,5,sangat membantu masyarakat yang kurang mampu untuk mengembangkan skill bahasa inggris,bantu masyarakat kembang skill bahasa inggris
HelloTalk,1,"gajelas udah diinstal berulang kali masih ttp gabisa,plizz perbaikin lah bisa bisa hbis ni kouta buat instal ini doang",gajelas diinstal ulang kali ttp tidak bisa plizz perbaikin hbis kouta instal doang
HelloTalk,4,"banyak banget bug nya , and yg paling parah itu bug sinyal padahal sinyal di sini bagus, Kouta masih banyak tapi giliran login HT malah no network heran. Paket internet masih ada banyak di coba di wifi pun tetep sama hhha, cepet² di perbaiki yaa developer",banget bug and parah bug sinyal sinyal bagus kouta gilir login network heran paket internet coba wifi tetep hhha cepet baik developer
HelloTalk,5,"aplikasi nya bagus,dan masalah selesai terimakasih hello talk",aplikasi bagus selesai terimakasih hello talk
HelloTalk,5,menurutku aplikasi ini sangat bagus,turut aplikasi bagus
HelloTalk,5,Sangat bagus untuk mencari teman,bagus cari teman
HelloTalk,1,"kenapa kok sekarang ""the feature is not available in your area"" padahal dulu gak gini,jujur saya sebagai pengguna lama kecewa karena hal ini",the feature not available your area gin jujur guna kecewa
HelloTalk,4,"aplikasi ini seru banget, aku bisa ngobrol sama temen baru apalagi temen luar negara. tapi tolong untuk voiceroomnya jangan kasih limit dong please... untuk voiceroomnya aja, soalnya untuk premium disini itu kebanyakan. terimakasih semoga di notice 🙏",aplikasi seru banget obrol temen temen negara tolong voiceroomnya kasih limit please voiceroomnya premium banyak terimakasih moga notice
HelloTalk,2,tidak ada kawan yang chat,kawan chat
HelloTalk,5,oke,oke
HelloTalk,5,bagus bangettttt,bagus bangettttt
HelloTalk,4,oke cuma harus VIP biar lama,oke vip biar
HelloTalk,2,untuk voice room tolong please jangan berbayar saya memohon dengan sangat😭,voice room tolong please bayar mohon sangat
HelloTalk,1,kata nya gratis tapi ternyata gk gratis,gratis gratis
HelloTalk,5,Bagus banget deh pokoknya kalau tambah 4 jam lah min buat gratis nya hhhe,bagus banget pokok jam min gratis hhhe
HelloTalk,5,aplikasi sangat top,aplikasi top
HelloTalk,1,"user interface gak ramah , lambat buat loading",user interface ramah lambat loading
HelloTalk,5,sangat seru mempunyai banyak teman dari luar negeri dan daerah,seru teman negeri daerah
HelloTalk,5,"bagussss bangettt aplikasiii iniii, akuu punyaa banyak temenn luar negaraa",bagus banget aplikasiii iniii akuu punyaa temenn negaraa
HelloTalk,1,"gk bisa naik ke room tidak bisa mengundang orang, banyak bug, selalu eror mendingan tutup aja",room undang orang bug eror mending tutup
HelloTalk,4,aplikasi ini berguna tapi sangat sulit untuk di download proses download nya lama sekali,aplikasi guna sulit download proses download
HelloTalk,3,sedih banget gak ada satu pun temen aku,sedih banget temen
HelloTalk,5,bagus banyak teman yang kita kenal dari banyak negara,bagus teman kenal negara
HelloTalk,5,keren,keren
HelloTalk,1,"mohon maaf nieh yah buat pihak hello talk, kenapa tiba-tiba tidak terhubung yah sambungannya saya kira ini error seperti biasanya saya tunggu dan tunggu tidak bisa juga akhirnya saya uninstall dan instal lagi ternyata tetap tidak bisa, tolong dong untuk di cek lagi mengenai hal ini, karena sambungan wifi dan jaringan kuota saya Disini masih aman dan tidak ada kendala",mohon maaf nieh hello talk tibatiba hubung sambung error tunggu tunggu uninstall instal tolong cek sambung wifi jaring kuota aman kendala
HelloTalk,5,"jika ter indikasi scam , apk ini memberitahu kita ... ini bagus menurutku",ter indikasi scam aplikasi memberitahu bagus turut
HelloTalk,5,apk yang sangat bermanfaat tapi memiliki keterbatasan waktu sehingga kita tidak leluasa untuk mendapatkan waktu berbincang,aplikasi manfaat milik batas leluasa bincang
HelloTalk,4,"kerennn,aku suruh kakak cewe aku main iniii,udah lama sihhh THN 2023 gituu,eh sekarang malah nikah sama cowo chinaa karna mereka kenal di apk ini",kerennn suruh kakak cewe main iniii sihhh thn gituu nikah cowo chinaa kenal aplikasi
HelloTalk,5,"I love you apk, bener"" sangat membantu bangettttt hehe 💐💐💐💐😍😍😍😘😍😍🥰🥰🥰🥰🥰🥰😘😘😘😘😘",love you aplikasi bantu bangettttt hehe
HelloTalk,5,good,bagus
HelloTalk,5,bagus banget ini apk tanggal 22 update jadi ribet di beda² itu mana servernya campur lagi balikin kek kemaren sebelum update,bagus banget aplikasi tanggal update ribet beda servernya campur balikin kemaren update
HelloTalk,5,good,bagus
HelloTalk,5,"bagus, tp lumayan iklannya wkwk, off all bagus sii bs ngobrol sm banyak orang",bagus lumayan iklan wkwk off all bagus sii obrol orang
HelloTalk,5,niceeeee,niceeeee
HelloTalk,1,"ah pelit banget lu ,masa harus vip,udah tuh mahal pula,",pelit banget vip tuh mahal
HelloTalk,1,"berbayar ey,lagi asik²ngobrol tiba keluar,bikin ga mood",bayar asik ngobrol bikin mood
HelloTalk,3,"aplikasi nya baguusssss banget, cuman kadang kena limit, terkadang ada iklan, tolong adain fitur walpaper yahh",aplikasi baguusssss banget kadang kena limit terkadang iklan tolong adain fitur walpaper yahh
HelloTalk,1,Sesulit itu y daftar di hello talk,sulit daftar hello talk
HelloTalk,1,"1. fitur tonton ulang live ditiadakan dari 2 tahun lalu, oke masih bisa diterima. 2. tidak keluar notifikasi di hp padahal sudah dinyalakan 3. Tidak bisa mengganti bahasa asal padahal dulu saya mengerti karena tidak berlangganan jadi terbatas namun jika tidak mau menambah fitur setidaknya jangan menguranginya.",fitur tonton ulang live tiada oke terima notifikasi nyala ganti bahasa erti langgan batas tambah fitur kurang
HelloTalk,1,"apknya pay to win,apa-apa harus vip translate aja harus nonton iklan dulu,mau cari gender atau filter harus vip semuanya serta vip",aplikasi pay win apaapa vip translate nonton iklan cari gender filter vip vip
HelloTalk,4,aku menemukan teman yg baik di sini,temu teman
HelloTalk,5,aplikasinya bagus cuma sayang bngtt kalo voiceroom tuh batas limitnya tambahin dong 2jam gitu,aplikasi bagus sayang bngtt kalo voiceroom tuh batas limit tambahin 2jam gitu
HelloTalk,5,sangat bermanfaat,manfaat
HelloTalk,3,kok akun saya ngak bisa kembali yhh🥲?,akun ngak yhh
HelloTalk,5,jujurrrr ini Apk baguss bgttt,jujurrrr aplikasi bagus banget
HelloTalk,5,Enak sekali kali di pakai tapi biar ada keseruan gitu apk ini gak harus pake waktu gitu permanen aja supaya lebih seru,enak kali pakai biar seru gitu aplikasi pakai gitu permanen seru
HelloTalk,5,berkat aplikasi ini aku punya banyak temen luar negri,berkat aplikasi temen negeri
HelloTalk,5,"satu kata untuk aplikasi ini, bagus banget",aplikasi bagus banget
HelloTalk,2,sulit,sulit
HelloTalk,5,aplikasinya sangat bagus,aplikasi bagus
HelloTalk,5,aplikasi ini bagus aku suka,aplikasi bagus suka
HelloTalk,5,bagusss dapet pacar korea yang perhatian banget dan sekalian belajar bakor jugaa,bagus dapet pacar korea perhati banget ajar bakor jugaa
HelloTalk,5,nice,bagus
HelloTalk,3,"aku kasih 3 bintang dulu, karena awal aplikasi saat aku gunain Alhamdulillah masih lancar dan gak ada iklan samsek, Tapi kesananan pada saat aku masuk ke aplikasi nya kok makin kesini makin banyak iklan pas awal masuk, yaudah jadi aku kasih bintang 3 dulu",kasih bintang aplikasi gunain alhamdulillah lancar iklan samsek kesananan masuk aplikasi kesini iklan sesuai masuk yaudah kasih bintang
HelloTalk,5,bagus,bagus
HelloTalk,5,"aplikasi nya sangat bagus,tapi sayangnya saya tidak memiliki teman untuk bercerita:) saya sudah masuk voiceroam tapi gak ada yang mau.",aplikasi bagus sayang milik teman cerita masuk voiceroam
HelloTalk,4,bagus cuman tambahin fitur cari teman nya,bagus tambahin fitur cari teman
HelloTalk,4,"hari ini aku beri ulasan hari ini senin 7 april 2025 jam 00.03 tepat. apk ini bagus bagus sekali aku sangat senang aku bertemu orang orang baik bahkan sampai ketemu orang yang paling aku sayang , disini aku belum menemukan kekurangan yang fatal aku hanya menemukan bug yang mungkin itu terjadi karena HP aku hari ini aku sangat sedih aku tak sengaja menghapus apk ini tadi tapi tidak apa apa semoga akun ku bisa kembali karena aku sangat khwatir",ulas senin april jam aplikasi bagus bagus senang temu orang orang ketemu orang sayang temu kurang fatal temu bug sedih sengaja hapus aplikasi moga akun khwatir
HelloTalk,1,ribet banyak aturan,ribet atur
HelloTalk,5,seru bgt temen aku jadi banyak tpi jangan temenan sama yang namanya moon sama Xyraa ya soalnya mereka jahat suka bully orang,seru banget temen temenan nama moon xyraa jahat suka bully orang
HelloTalk,5,bagus bagus aja,bagus bagus
HelloTalk,1,kok aneh ya aplikasi ini padahal jaringan bagus malahan gak bisa di update,aneh aplikasi jaring bagus update
HelloTalk,3,"sudah bagus, tapi kenapa harus orang yang berusia di atas 18 dan di bawah 18 tidak bisa berada dalam satu room yang sama, padahal tidak ada perbedaan, saya dan teman saya tidak bisa ngobrol lagi dengan mereka karena hal ini",bagus orang usia room beda teman obrol
HelloTalk,2,tidak bisa membuat akun dua,akun
HelloTalk,5,Bagusss tapi banyak orang china semuaaa tp bagussss punya teman luar negeri,bagus orang china semuaaa bagus teman negeri
HelloTalk,5,bisa belajar bahasa inggris dan punya teman manca negara. its so nice,ajar bahasa inggris teman manca negara its bagus
HelloTalk,5,Sangat bagus sekali dan benar-benar membantuku meningkatkan bahasa Inggrisku,bagus benarbenar bantu tingkat bahasa inggris
HelloTalk,1,Tidak bisa membuat akun baru dan saya di blokir secara permanen 🤦🏻‍♂️ tidak bisa membuat akun lagi selamanya👎🏻,akun blokir permanen akun lama
HelloTalk,3,"bangke lah Min gua mau cari teman gak dapet""",bangke min cari teman dapet
HelloTalk,5,apk nya bagus banget dan orang nya ramah ramah,aplikasi bagus banget orang ramah ramah
HelloTalk,5,keren bgttt,keren banget
HelloTalk,2,"gk bisa buat akun baru, gk asikkk",akun asikkk
HelloTalk,3,kenapa harus membayar,bayar
HelloTalk,5,good,bagus
HelloTalk,1,"untuk hello talk, kenapa akun saya diblokir yah, tolong dibuka yah, saya udah kirim email terus tapi gagal. mohon bantuannya",hello talk akun blokir tolong buka kirim email gagal mohon bantu
HelloTalk,5,This is awesome,awesome
HelloTalk,5,bagus banget,bagus banget
HelloTalk,4,"buagusss poll inii, bisa belajar bahasa negara lain bonus nya dapet temen luar ngeri yang baik bingitttt, tapi mines nya ada di VIP nya kemahalan untuk kantong pelajar yang ingin belajar bahasa negara lain, saran saja murahin VIP nya, segitu dulu sih 🥰🥰🥰",buagusss poll ini ajar bahasa negara bonus dapet temen ngeri bingitttt mes vip mahal kantong ajar ajar bahasa negara saran murahin vip segitu
HelloTalk,3,sinyal bermasalah,sinyal masalah
HelloTalk,5,"yea, good",bagus
HelloTalk,3,awal nya bagus tp lama² jadi sring iklan trus akun aku vip dgn sendiri ny jadi harus bayar 😓,bagus lama sring iklan trus akun vip bayar
HelloTalk,5,good game,bagus game
HelloTalk,5,"apk yabagus and saya bnyk dpt tmn²luar negri/,internasional",aplikasi yabagus and tmn luar negeri internasional
HelloTalk,4,"aplikasinya bagus saya tapi mohon dikurangi dong fitur berbayar, untuk VIP juga mahal mohon untuk diturunkan harganya, untuk limit livenya juga tambahin jangan 2 jam saya dapat banyak teman dan belajar bahasa dari live",aplikasi bagus mohon rang fitur bayar vip mahal mohon turun harga limit livenya tambahin jam teman ajar bahasa live
HelloTalk,2,kok saya gak bisa buat room ya min o_muhammadzaky ini akun saya empat dulu min saya juga gak bisa login lagi ke hello talk,room min omuhammadzaky akun min login hello talk
HelloTalk,4,panduwan aplikasi kurang memahamkan,panduwan aplikasi paham
HelloTalk,5,apk ini sangat bagus saya bisa mendapatkan teman asing,aplikasi bagus teman asing
HelloTalk,5,singkat padat jelas bintang 5,singkat padat bintang
HelloTalk,5,seru Nemu orang luar,seru nemu orang
HelloTalk,5,Bahasa Jepang ke upgrade karena apk ini keren,bahasa jepang upgrade aplikasi keren
HelloTalk,5,saya bisa bicara bersama org org luar nengri,bicara orang orang nengri
HelloTalk,5,Dapet temen Jepang baik😭✨,dapet temen jepang baik
HelloTalk,3,"saya baru donlot tidak pencet apa apa kok tiba tiba sudah ada logo vip mahkota gitu ya?,apa ini vip free 3 hari?",donlot pencet logo vip mahkota gitu vip free
